	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	label
837	0	1.0848975	1.1687446	0	3.467474	0	3.0078096	0	0.2623853	3.584905	0	0	0	0	1.7036653	5.7834067	0	4.986327	1.0380721	0	12.207319	0.5396349	5.7781887	2.0583613	1.934461	5.4359074	1.1105449	0	2.6168444	0.12956095	3.0212042	0	5.495057	2.2228277	0	0.718774	0	0	6.0154724	0	5.4233217	3.6618578	1.1459415	1.4578435	0.5780232	0	0.5611156	2.842328	0	2.3895319	11.174997	0	3.0368118	2.744884	0	0	0.8914474	3.414329	0	0.32394898	0	0	10.323522	0	14.344692	0	1.0952384	1.1712836	0	1.5771685	0.15546298	0	1.6991584	0	4.7166147	1.1711006	0	3.9152088	8.254823	5.0627	0.8244866	1.0229917	1.2225225	0	0	1.0214403	0	1.0478203	0	0.6000242	7.539611	9.742447	5.628418	0.90784264	0.43982458	3.4949403	6.7760615	12.474852	0	0	0	3.2122598	2.0245311	0.5486349	2.3442824	3.8558712	2.9190364	2.1669598	3.332613	0.35934544	0.18484661	5.639298	1.6469059	0.64991057	0	1.7146169	5.741164	1.7915014	0	1.4444275	4.3422565	2.2685492	3.1450408	3.2599802	2.9493527	0	0	5.1493387	4.561262	5.793622	5.2696676	0	0	5.3600464	3.0550716	0	0	3.7589877	14.953508	16.446352	3.4887037	1.4539742	5.1962886	0.51953036	6.893781	1.0060084	0	1.0168343	0	0.5058398	2.964198	0	6.3980207	3.0373929	2.0626092	8.291906	0	2.5432754	0	0	2.861432	6.402056	0	0	4.3161783	0	0	1.9766657	0	0.22754633	1.4969473	3.07468	0	4.704879	5.3534136	0	0	0.31766486	0	2.6098647	4.595354	0	0	0	0.6309209	0	0	1.3771772	1.0386724	0	3.6229546	0	0	3.601347	6.270391	3.1064634	3.7642791	3.5598898	0	0.8062558	0	0	0.5489485	0	5.667108	3.0282297	3.8906994	2.224187	0	0	1.440007	4.784153	10.4277315	0	0.11370945	0	6.0555115	0.25387534	2.6779013	7.406377	2.7773364	2.3180308	2.6449256	0	3.538465	6.871175	1.927583	0	0	3.0115373	0	3.2630472	4.245731	3.372573	8.770542	4.064604	0.12324071	6.9912686	1.7679075	3.1282554	1.476764	0	0.9232788	6.133444	6.577696	0.22785842	3.3606684	0	1.02462	9.111136	0.7264949	1.6811496	1.0780475	1.8357414	4.461235	4.89069	6
838	2.1960492	1.3933802	2.3321438	0.7808754	0.7457733	0	0.10364735	0	0.06867254	2.7187383	0.24094439	12.250824	0	7.659446	1.3764342	5.7010884	3.7369304	0.07367122	0	0	1.1466103	0	1.9141119	2.078777	4.855074	4.1063333	0	2.5560606	3.989931	0	0	2.6817858	0	0	1.4477183	1.0922533	0	0.4508109	16.097698	2.4425817	3.3400593	2.2502916	2.8818188	0.74233747	0.256611	2.75454	0.80616	0.2912917	0	0	16.583143	2.601325	0	2.2806091	0	7.002944	0.6180154	2.1323364	0	0.1861099	0.3850162	2.3126917	9.200156	0	2.7612793	1.5509306	1.607079	1.8867245	0	4.0532923	0.18602574	0.6927829	0	0	3.5674195	0	1.233065	3.766237	0	0	1.6745061	0.6015216	3.1741712	2.1177323	2.1898222	0	0.04900019	0	0.4900993	5.5779705	8.35309	13.157551	2.063118	0	0	1.229145	2.7496696	10.493486	0.7187675	0	0	2.235831	0	0	3.2580225	1.0220015	3.232996	5.547112	0	1.7038187	1.142175	6.9262166	1.4912639	1.9124521	0	0.26763067	0.6110823	5.1880836	0	2.615367	7.355671	0.41774988	4.6932745	5.430144	0.22109544	0	5.2412815	0	4.874145	1.7303338	0	1.031305	3.5355363	5.2064323	0.003747135	0	0.7591787	0	6.7598424	9.096821	0	0.47587162	0	0.87053365	9.932728	3.378849	7.151274	0	4.6958656	0	0.4505881	0.51559293	6.4558363	0.23398271	1.3558109	1.0266149	0	2.6858983	0.4634571	2.2451375	2.9024851	4.3517017	0	0	0	0	0	1.6462338	4.996262	0.8145765	0.8795391	5.0422325	2.6293347	4.5803194	3.0159855	0.8229636	1.0836139	1.3026776	0	0	3.5943196	6.672159	0	0.33019143	5.239447	0.5784093	0.7185308	1.6566608	5.199687	0.7083139	3.241485	0.37703013	0	1.3643361	6.720489	1.90267	9.603322	0	1.140912	2.8465338	3.6970658	0	1.0313413	2.6314178	0	0	6.2587433	5.311249	0	0.19116497	0	1.291259	14.659318	7.817568	0	2.8932948	0	0.22013697	0	3.8696904	0	1.0286156	0.5587433	0	0	1.1925464	5.1959553	0	3.1855183	0.9504675	0	0.25489902	0.60836107	0	8.88019	0	0	0	0.3700298	0	0.18588054	4.861866	5.5703535	5.9135447	3.5449634	0	1.0760372	0	3.8713393	3.9430187	2.045917	0.7163856	0	0.41175914	3.5335183	1.0898504	6
839	2.0567298	3.5598254	8.1036	0	2.3138976	0	3.1338902	1.2859511	0.4966213	0.76160336	1.2275114	1.4668198	0	5.2773576	6.0664234	6.142631	3.2044435	1.2118406	2.9353597	0	2.6506915	1.1015744	0	9.17808	3.861237	2.8914769	1.8813589	0.9317255	2.3118973	0	1.9992464	1.9260775	1.0274327	0.5451133	1.0974442	2.867551	0	0.25276768	9.931019	0	6.367634	4.8031645	2.2444217	0	0.12848723	1.6932201	1.6916169	0	0	1.8277466	10.765528	0	3.6855032	1.2989526	3.5160122	0.26209354	0	3.097959	2.2334938	0	7.2506657	1.1975166	10.942625	0.53581977	1.4114864	2.4082766	3.5665417	0.9434916	1.6593465	7.1501617	0.60529584	0	0	2.4887636	6.989663	0	4.66529	3.4374118	12.073053	0.07442188	0.49201941	10.752435	1.233243	1.9098185	7.7780876	0.6309333	0	2.0579355	0	10.247182	5.449601	10.209937	6.0037904	0	4.888872	0.9594493	10.097601	2.617397	1.2551206	2.4868588	0.40605903	3.6028402	0	2.7200556	3.5664234	0.47963858	1.9513143	2.8198447	0	0.4827217	0.7718446	5.5734816	1.242964	0.63948214	1.7126415	0	8.971067	9.7730875	2.0646658	0	0.6812169	0.27972507	3.493357	0.33536083	0	2.656426	1.2564458	3.0378263	4.719754	0.10480285	0	5.025193	4.6209173	5.1236567	1.3007344	0.593768	1.3717718	0	1.54177	1.3088436	0	2.0921206	3.7915964	0	4.0919094	0.44639707	5.9835644	0	5.1923375	1.0736271	2.2421017	0.690266	1.4480515	0	3.7638853	1.5075611	0	3.8559315	4.3185277	2.1444228	0	3.4717493	0.085531	0	0.40374112	1.475923	0.4751072	1.7351565	9.62052	1.3438716	0	1.8029544	0.4488756	5.380981	0.97461957	0	1.1078377	0	1.158429	2.3507876	2.5395155	10.335915	0.78355336	0	0	0	0	0	9.018249	0	1.6569467	0	3.4870868	3.6613579	2.1017432	0	2.276084	0	1.9366798	4.604402	0.70489585	2.5848293	1.6297233	0.42377877	0	0	3.6056218	1.5290213	0.5958423	3.395928	0.48217833	1.440767	0	1.1674433	0.91092837	3.027944	0.7569619	0	0.2905817	2.1353836	1.8864346	1.0331026	0	0	0.5414846	4.1008716	8.125406	0.5161269	4.243248	0.28188467	0	8.749626	2.0807004	0	0.45705628	2.8971148	0	0	0	0.3693353	0	0.90065324	4.5083103	9.522249	0	0	2.4364614	0	6.8100357	2.967351	0	5.972681	0	0.7476789	0	4.4060354	20
840	1.1991658	1.8632135	0	4.1224403	0	2.6098664	0	2.8844988	1.943198	3.0905833	2.4656718	7.462853	3.910331	4.724088	5.0805264	0	3.7853794	1.7095542	0.61196566	0.36979115	0	0.07395935	3.3262498	0	0	0	0	4.764617	5.2707176	1.7748706	0	3.1218493	0.37127948	0	2.2337961	0.395845	0.47922063	5.566602	5.0010023	8.892597	13.458872	3.5493586	4.958337	0.62490237	1.0272009	4.081347	2.4300463	0	1.6765367	0.31615686	12.604151	2.4574957	0	1.5789943	0	12.778155	0.40239584	0	3.7529082	3.9621863	0	2.829704	0	1.5829234	8.196195	0	0	1.5368904	0	0	3.1607015	4.2096205	1.8918316	4.532737	3.4757185	2.9723253	0.7648375	0	0	10.765489	0.91630423	2.013436	1.7001481	1.5307639	0	0	2.9744234	0	4.2692738	4.3902726	2.3235369	6.8233433	0.42377904	8.859869	0.24637651	1.7859685	0	0	1.6299866	2.5446062	2.0663025	7.7227793	0.73932445	0.34057128	1.0291243	0.99391794	3.27571	10.149769	0	0	2.2502408	6.2827015	2.249661	4.1106462	2.5987644	0.81973666	5.131962	0	4.2858224	1.3658113	3.1089349	0	8.078316	13.95726	3.6696594	4.077697	5.0964246	0	0	3.85822	0	1.5201734	0.9405575	1.2890306	2.198805	0	4.811104	0.014544487	5.480772	16.807896	0	0	0	1.6215024	7.773849	0	8.443735	2.0222654	6.239674	0	0.00054574	2.3445573	9.567441	0.5355669	4.5970407	5.0773473	5.656732	0	1.330369	3.091851	10.919874	7.7984276	1.9885308	0.7680652	0	0	2.7414985	0.52833843	7.879608	0.9675909	1.2182064	6.6245556	0.89404905	15.724305	0	5.1915445	1.1221192	1.8580835	0	1.3095881	14.076264	1.3243974	0.08347845	2.4091854	0	0.1216355	3.5985632	2.9925368	4.9831257	3.3214138	5.263691	3.459491	8.921714	0.5585097	10.943485	0	10.22129	10.157421	2.6927238	0	0.1413759	0	0.44200635	7.205937	2.5847492	0	0	10.307682	1.5313985	0	0	7.739697	12.883614	6.7042494	1.9988267	13.859554	0.50179064	3.9990072	0.16709185	0.5793115	0.6020001	0	1.2500571	4.0436926	0	0	0	0	0	0.03952062	3.4103794	4.858019	1.6011958	1.2743125	0	4.2749653	0.47811747	1.6301348	1.5959247	3.653387	0	2.036947	4.0130844	0	8.686087	0.57463884	0	2.1184967	0	12.972664	6.0937867	0	2.0242484	0.05376029	5.6414337	0	11
841	6.1491914	0	2.3296835	0.08027685	3.245758	1.6314416	0.45362914	0.8113594	0	0	0.9038861	2.5026822	2.2538073	1.933434	0	4.7092166	1.6533784	0	0	5.732692	2.1111038	2.3316128	4.104432	0.56601626	0	0	0	1.7009466	4.02909	0	1.2109256	2.9038725	0	0	0.4018814	0	2.9321709	2.7625523	0	7.115901	12.299165	1.6477411	3.0276623	0	0	0.7747791	0	0	0.78530216	2.3477845	0	0	4.454427	2.5997634	1.14082	5.0406814	0.007176995	0	0	2.9611073	2.0028434	0	0	4.7591424	5.4595737	0	1.7583557	0	1.6071817	0.3914287	3.8362265	1.5301696	1.7292717	0	9.172134	1.5963507	1.5250922	0	6.4537444	6.7893186	0	3.066451	0.065488696	0	0	1.3568635	4.573546	0	1.8077155	3.24163	11.660118	0	3.7472205	9.68931	6.7814727	0	3.1130369	0	0	5.5000114	0	7.3214655	0	0	4.6767497	0	0	0	3.7319927	0.81836414	0	6.5850925	0	0.242396	0.021596432	3.1351197	9.991163	4.4050636	3.6053948	9.205103	0	0	0	0.14082432	2.4222333	7.4924426	0	0	0	6.528392	0	0	0.9434838	0	3.381973	1.7889009	5.4600434	0	2.637324	11.330713	0	0	5.1040998	0	2.9353707	1.7619543	5.9177885	2.1146631	0.4174714	0.165176	0	0	9.183913	6.8762484	4.652866	17.728071	3.9504805	0	2.0419602	3.1336071	2.4091115	0	0.36863875	3.9205878	0.45242047	0.07654917	5.229413	0.99133205	2.2264628	0.49529108	0	3.7243807	0	0	0	2.6359165	0	1.5758281	0	6.702327	9.706638	3.1137471	2.6602645	0.2935459	0	1.004134	4.235065	0.8703483	7.58811	0	13.65248	1.0964124	1.6723797	0	4.509317	1.0584416	7.915457	5.840913	1.1057225	0	4.0421505	0.5875852	0	0	1.8211932	0.2963966	4.4704533	2.2685394	0	2.0188637	0	9.815226	0	4.2259293	5.068652	17.136911	1.6983048	0.56101924	0	0.052278876	3.5484571	0	0	2.8226078	1.4653049	5.689128	0	4.2609076	0	0	2.7062862	16.403177	2.187117	1.2918968	0	2.5192242	0.16245008	1.9048252	0.2979232	2.1506052	0.27389216	0	6.825346	1.108686	9.253008	1.5548143	0	1.1340188	5.260903	0.5743917	0	0	2.0982728	0	9.9479685	1.9111298	7
842	0.71026826	0	0	1.708767	7.6130424	1.786384	1.8367103	0.3240577	2.3504503	5.570693	1.3508582	3.2894893	2.7718716	11.412437	3.1365063	0.49722528	2.0643148	0	0	1.6642233	1.316344	0	4.668043	1.9254391	1.0200859	0	0	4.723245	7.44672	1.0149858	0	5.920767	0.29332304	0	1.7494522	1.6519334	1.1096288	3.9867563	0	2.912765	10.616816	7.241762	0	1.1718915	1.785543	1.07097	0.020130336	0	1.0315764	5.31082	7.513587	2.6886096	0.31915963	0.7336421	0.7327583	6.2063828	4.0248575	0	0.07312417	0	0	0	10.460539	1.890779	0	0	0	0	0.42985964	3.5814538	1.4463798	0.16130698	1.6675127	7.4437137	5.918616	0.92696714	0	0.1494832	5.922151	11.000231	0.7324239	0	0.6802392	0	1.0236378	0	1.6535177	1.0426211	2.047779	3.528603	0	0	1.1033365	11.865269	1.0272169	0	0	2.2110543	1.7924277	3.199013	0	7.8583965	2.1202037	0	0	0.20350266	0	3.998028	0	0.8016354	0.2945339	2.7154539	0	1.5859036	0	3.5154402	0	0.33211076	0	4.4862776	12.170709	0	0.70725584	0	4.672909	0.5906801	3.371354	0.22061718	0.8794749	8.013094	0	2.9398153	2.5122368	0.8305545	0.5548587	1.3778607	2.1356997	2.380504	11.205736	14.520885	3.5770626	0.06005919	1.6457453	0.73723334	0.156681	0.13136935	0.42837763	0.91181827	0.86029744	0.6873381	0	4.2422647	7.1364584	2.937783	0.34214473	7.145515	3.5007515	0	2.2910242	2.540068	9.231657	2.2741678	0.86578774	0.040379763	1.1353014	0.29298437	0.3206277	0	1.0210526	2.6043582	0.3762378	0	0	1.6447749	1.1654533	2.4335845	0.34580958	3.2517493	0.63328207	0.24687266	13.249802	0	2.9581327	0	0	1.6447139	1.612135	1.4864254	11.529784	1.225042	14.534105	0	3.4516082	0	1.414257	0.6629771	0	7.254121	2.0035756	6.36566	5.27326	1.0904459	0	2.6768227	1.6921868	0.8062204	7.2915664	1.2424688	0	0.4151821	0	3.315671	4.844066	3.911594	3.4179628	11.28097	0.58748084	2.1062531	0	2.5832412	4.5514755	0	0	4.36185	0	0	0	0.92281437	0	0	0.26860183	6.366986	0	1.0160856	1.2330334	0.28462672	0	0.5418247	0.2874632	2.3940034	0	0	0.64180326	0	1.2580566	1.0224664	0.35958648	1.5302148	2.9601598	4.112282	0.8970622	5.654474	0.17830853	0	5.904765	0.56136304	7
843	0	0.46800542	3.1075997	0	2.2022333	2.8261333	2.1742578	1.2583809	2.8528476	0	2.2725885	6.052018	1.6990079	10.036567	0	3.7850065	0.43498826	0	0.8940251	4.2529354	8.065582	0.5736123	2.5507097	1.050893	0	0	1.0231621	1.6019673	4.2558107	0.4217732	2.0535758	4.735345	2.7319233	0	0.57841635	1.1870617	0	2.4937277	0	8.890446	7.9328403	0	9.545684	0	0	3.5744228	0	0	0.6737082	2.2552078	9.842551	1.4173895	2.9496198	0.15615702	0	11.007872	3.0213885	0	0	0	0.8830769	0	0.27412724	4.4760485	4.5094247	0.36255288	0	0.43065155	0.4948362	2.3968086	6.758744	0.32152724	3.1604564	3.096067	7.173132	1.7347007	2.2356882	1.0047094	0	6.10513	0.8222178	0.050011516	1.319556	0	0	1.2182257	3.1565604	1.3833001	1.3740606	8.972851	3.3974009	0	1.5013158	11.9949	0.040063858	0	0	3.602775	0	2.322238	0	5.314954	0	0.6193626	0	0	0	0	4.408688	0	0.35920158	10.890829	0	0.3428318	0	2.0678282	11.085775	0	1.6624628	10.606311	5.650745	0	0	2.6809022	6.3005304	2.6547155	0.8787465	1.0398204	0.3250935	7.7632008	0	0	0	0	3.7103028	0	1.6225859	1.211854	0	2.1256611	4.878319	1.2228394	7.888418	0.5212801	7.7564583	0.57684183	5.6055756	2.8638005	1.29633	1.5253155	1.5456724	4.1392508	13.436109	7.133482	3.432386	4.927438	1.844348	0.21753836	0.23877907	0	4.9492545	2.4372077	0.21351266	0.58702517	0.22707868	0	4.4335537	0	0.8741678	1.2665223	0	2.5888093	0	0.6217723	2.4892416	1.6103009	0.46750832	1.1954724	0	3.7836864	4.2319403	1.6651416	1.3015265	0.44106275	0	0.4123229	2.1585975	0.732467	6.3877087	0	15.782189	0.48034167	8.106498	0	0.63726544	0.26067126	7.6704063	3.0658867	0	3.6917915	12.626633	0.969908	0	0	1.3491259	0	3.158084	7.896002	0.42437708	0.29596376	0.27039117	8.481081	6.747597	3.8833127	1.052696	10.926959	0	0	0	4.140022	8.174644	1.1843382	0	0	0	3.69751	0.9706086	0.5754727	0	0	0	0	1.3190181	2.572672	0	2.7168112	0	0.63956076	0	1.1233941	2.8600783	1.217839	0	3.8455405	4.092658	0.72184825	2.7375774	0	0	0	1.790687	1.279078	1.540627	0.34654373	6.009907	1.4144161	5
844	0.21491826	4.6420474	9.136952	0	2.5963316	0	3.3210747	0	0.5250964	0	1.977411	0.08146596	0	2.4929416	1.4638689	4.334944	0.62393343	0	2.9186103	4.207917	0.9203942	2.4171793	0.48404825	11.694352	3.753776	2.6146672	2.3944118	1.2453737	0	1.2047827	2.4157374	1.4773464	3.1858876	1.8294556	1.9239057	3.2372544	1.8335766	2.9012866	3.4590178	4.0299263	8.678182	5.566202	0	0.23443064	1.9821234	2.8333793	0	0.5939051	0	1.5818164	9.149788	3.160446	6.406722	1.4537773	1.4420896	2.6339931	2.687612	2.7182202	6.5936065	0	7.0503035	2.4428027	8.372915	0	0.8717982	3.8751264	4.9993076	0.02155155	2.3083637	8.936621	6.5760317	0	0	3.5310261	5.3261943	0	3.2125282	7.3490314	1.5184708	1.0787487	0	10.815707	2.757662	0.76707685	4.8972573	0.30145216	0	3.92537	0	3.76027	6.483268	0	6.513491	5.4460044	3.8034356	2.2539272	5.652583	0	1.8200701	6.9531484	0.42273164	2.6451778	1.2754903	3.0950394	1.1724949	2.1598535	0.4474135	1.7009993	4.2401004	0	0.2989674	0	3.4388647	1.941537	0	0	2.045332	9.608828	4.126824	3.8506374	1.8983833	3.4432437	9.322478	1.6946497	0	0.6570716	1.268715	2.1764407	3.0318174	1.8472972	1.8191537	3.0371966	0	2.597744	1.2163025	4.5210776	0.08636272	0.9825616	0	4.080367	0.52348006	2.808388	0.20856571	3.75608	9.27602	2.906492	4.0815177	0.10135046	4.5180316	1.7887067	2.126858	4.598988	7.577758	4.965881	0.6403178	4.447084	0	2.2459397	1.0728121	3.1576178	0	0.8866476	0	0	1.8035128	1.4429368	0	0.7501364	5.818327	0	0	4.2520447	0.98104334	6.2137814	0	0	1.1672065	0	2.2677603	2.6021647	0	9.875677	0.5144415	0	1.1110404	0	0	0	10.963633	0	7.8478584	0.22437155	5.1973042	0.6859249	0.9627495	0.44649827	0.5750468	0	5.0631166	2.2925591	6.2305517	1.4437115	2.3141372	0	0.43676257	0.3683567	3.5617533	1.1024947	0	0	0.62143064	2.0303679	5.6585894	1.8033423	3.836709	0.6462259	1.9808378	0	0.9518256	0	5.2643366	1.4721608	0	0	0.5701165	5.0857115	8.575029	0	4.1455297	1.0315278	0	4.089984	2.8268237	0	0	4.3718357	0.38997364	0	0.8299457	4.006278	2.5871158	1.8612376	0	9.17795	0	0	4.338949	0	2.88361	4.069886	0	8.643174	0	2.3015442	0	4.9203115	5
845	0.77704835	3.4502454	8.751868	0	2.3931022	0	1.6477242	0	0	0	1.3775041	1.3668449	0	0	2.4134936	6.088011	0	0	1.5974216	3.5561125	1.5322807	1.8822639	0	9.881867	4.492895	2.1704006	2.064323	1.0674955	0	0.19451237	2.670653	2.239346	2.981644	0.68269444	1.0715655	0.87311965	1.7959417	3.318901	4.6827536	6.5349836	7.000904	3.083184	2.9794304	0	0.5690911	1.7977116	0	1.0211502	0	1.312464	9.330751	3.4122462	3.996092	2.0440369	0.6698637	3.9313564	1.4078215	1.575671	3.7134533	0.30724466	7.6187897	2.4552987	3.0314198	0	0.37703443	2.4598842	3.645308	0.9811661	3.0438242	7.8290286	7.3319974	0	0	1.296315	0.9979539	0	2.9887633	6.7400074	2.3629546	0	0	9.532556	2.416517	0	3.95765	1.5116861	0	2.9706666	0.31096792	2.9101439	11.053114	0	6.508736	3.790144	4.8516393	1.7720666	6.5330844	0	0.19023728	5.9127626	0	0.6966028	0.47243986	2.394394	2.9694312	0.18670082	1.0816624	1.6576271	5.2731314	0	0	1.9866986	2.6260977	1.5872937	0.22583723	0	3.794456	7.676381	3.3682604	4.5800405	0.8263199	1.948065	9.747601	6.1164193	0.15062326	1.2929306	0.28916407	1.5857234	2.6068392	1.9522138	1.4463571	0.51372844	0	2.6025145	1.6773983	4.5775137	0	0	0	4.5963674	0.2541921	2.0198598	0	1.5184529	7.8047976	4.3253965	6.261795	0	5.186438	1.6478846	2.1489189	4.3993044	5.354851	2.0465004	2.5575902	2.9687495	0	2.2701292	2.8542633	3.2879503	1.4992745	0.050872922	0	0	0	1.0020267	0	0.89754534	6.9875717	0	0	5.5461187	0.9645877	6.8902583	0	0	0	0	0.5295001	2.742377	0	10.032316	0.33301282	0	1.5936195	0	0	0	7.7306223	0	10.022237	0.094326854	5.071221	0	1.653017	1.5918984	5.643153	0	3.353042	1.8050518	2.170654	0.07595277	0.8266852	0	0.4400556	0.001518726	2.6401458	4.30241	0	1.2371495	0.13437805	2.920051	6.0358286	1.2734451	4.648326	5.005145	1.2748525	0	0.33633947	0	6.332806	1.3015358	0	0	0	6.005884	5.7111993	0	4.090136	0.7070755	0.48461133	5.17266	2.9779673	0	0	4.423005	0	0	0.679404	5.817222	2.445692	0.51520145	0	8.175972	0	0	3.7360666	0	2.1925876	1.2126129	0	8.742876	0	1.3723105	0	4.336726	5
846	1.1270566	1.7242489	2.921321	0.4254954	0	1.9567574	0	0.83429766	1.929019	0	1.3158529	0.31159234	2.0008504	6.8976593	0.498271	3.37365	0.28063786	0	0	0.54659396	5.7049828	0.63016516	1.4346888	2.0892231	0	8.815716	1.1692562	0.3919206	1.8171327	0.4260614	1.5347345	1.0345652	1.7781131	0	1.1671823	0	0.053936124	0	1.2323294	12.321867	5.4097724	0	13.951336	0	0	0	1.025131	0	0	0	9.384535	0.19013572	2.783458	0.9252243	0	3.0531564	0	0	1.814765	2.6635818	3.1286023	0	0	0	8.302329	0	0	0	3.4483988	0	0.6270044	0	1.956384	3.6888218	1.3202593	1.7611151	0.5057441	0	0	7.122761	0	3.1544523	0	0	5.2566814	4.255748	1.8714869	0.56554174	2.1439044	8.690159	6.936928	8.186562	0	5.933494	7.7664876	0.33184874	4.7274528	2.9705253	0	3.313279	0.13344741	7.797535	0.28127602	1.7980886	5.227125	0.1917193	1.9491687	6.162454	2.2404237	0	2.0931575	7.3919144	0.67527556	2.5328894	3.8733394	0	6.383032	0	2.467627	4.333273	4.7461205	0.030748606	2.7633178	8.407936	4.470991	0	2.1580076	1.7070427	0	3.2624407	0	0.66888684	0	0	1.1323975	0	1.7238113	0	7.962962	15.164381	1.6860688	0	9.13702	0.96070963	2.5803554	0	3.1722078	1.0440903	1.2343109	0	2.6227155	2.1851935	5.1593037	0	3.0499377	1.4420233	0	0	1.6666203	0	7.6661396	4.2180367	0.6867542	0.09643829	0	0	0	1.627028	1.1234392	1.219858	0.45604557	0	0	10.069638	1.048909	0.71049523	0	0.81729895	0	0	2.8645856	0	0	1.5310407	0.5794976	0.32575685	0.54320776	0.89873284	11.092886	1.601196	12.979921	0	5.7476635	0	0	0.45994508	4.004223	3.3433368	1.1973807	6.230068	0	0	0	1.306771	0.25320268	0	11.236653	8.91133	0	2.4889712	0	5.935211	10.030563	0.26708794	0.2809137	5.230582	0	0	0.6048627	0.99081564	4.0064697	0	0	0	0.15251589	5.5050125	0	0	0	0	1.3550973	4.3000526	0.5694386	1.8917542	0	4.970008	0	4.410044	0	3.8380532	1.0874403	0	2.0500307	5.2884455	14.0539875	0	0.931823	1.5403935	3.0997741	3.428767	1.9218942	5.5323954	0.70244646	0.65238905	3.1644492	2.938838	11
847	0	0	0	0.34366238	0	2.14239	0	0.7541053	0.96110445	0.6633463	0.37278748	5.2699127	1.944721	6.8696737	0	0	1.3713709	1.9025514	0	0.530307	2.1113296	0	3.7611415	0.5315855	1.24245	5.35423	0.8492444	2.0246024	6.141909	0.8417027	0	4.8673425	0	0.096529484	0.6170889	0	0.29500622	1.2668957	2.880375	5.5450687	6.974704	2.7555892	8.064807	0.24942634	0	4.8242073	0.16064626	0	0.25191343	0.2174282	6.423661	3.0037565	0.5254832	0	0	6.435933	0	0.98618275	0	0	0	0	1.0649486	0	3.2467132	0	0.22786589	2.4570277	0.87225896	5.0162973	2.3393738	1.5650078	0.71929526	9.161444	0.16429377	0.7381077	0	0.5596045	1.8378348	13.768262	0	0	0.89124846	0	0.67011094	2.7779043	0.098899096	0	2.3397956	6.0083227	6.3825555	8.649161	0	9.542893	0.46044064	2.1381853	3.1897507	5.256448	0	0.59424543	0.018188477	11.121973	0.7666439	0	5.456631	0	0	9.257225	1.2679678	0.28916574	0.8123739	5.6926055	0	0.318824	3.4270296	0	5.5548716	0	0	5.5186744	8.530256	0	3.5946362	9.097046	4.879614	0.3976221	4.6598945	0	0	0.098611355	0	0	0	0.8938699	0	0.635063	0.19600523	0.16501617	3.579133	1.2364025	0.9725598	0	1.9095979	1.7563312	11.320078	0.38311458	2.322982	2.1210365	0.75031877	0.9266778	1.9660012	3.0814695	0	0	4.4579887	3.193519	0.04822558	0	5.881807	0	7.8549495	4.2779703	0.15311718	0	0	0	2.6226163	1.8263276	5.783704	1.3789276	2.0661957	0.7267053	0	12.590968	2.5331078	2.0482893	1.0592451	0.79046524	0	0.7807467	8.216333	0	0.50929034	0.61096364	4.635856	0.6351084	0	2.2296576	0.6130483	0.35176522	6.906229	0.3243246	2.448101	0	1.698771	0	3.64327	6.0794077	0	5.7629185	0.20848799	0	0	4.010897	0	0	4.4271054	10.626562	1.0507069	0.5518167	0	4.954254	13.271244	2.398053	0	4.445176	0	0.8948257	0	4.162822	3.5596814	0.52625453	1.0755785	0	0	0.2883854	1.3932283	0	0	0.29103026	0	0	0.23296839	0.16196656	6.5599036	0	0.4258082	2.6962502	0	0.5247631	0.6041415	2.3461905	0	5.164173	4.1467443	0	0	1.0674306	0.11548638	3.9449852	1.1693184	0	1.3639449	0.8325374	4.242323	0	23
