0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256
KPL1_BREAST	0	3.8206377	0.883885	0	2.8062792	1.1546389	0	0.2638188	2.2409148	0	0	0	0	2.5614166	0	0.92250615	0.5783315	0.44718772	1.2900542	2.673772	1.6097207	0.25963128	2.5714529	1.6490033	2.7919955	0	0	0	1.433703	1.265719	0.70197296	0.87059385	0.6610296	2.9056106	0.08076745	0	0	0	0.4615566	0.3943982	1.2374196	4.4484577	1.7641537	2.3633866	0	0.59242904	0	0	0	1.7748863	1.6861508	0.73112714	0	0	3.1035805	1.3140368	2.8144577	1.0482175	2.3719258	0	1.4027656	2.6295605	0	0	1.6699505	0.36773586	1.1306388	0	3.0503063	0.91380495	2.326838	0	3.744464	2.2586699	1.1729269	0	0	0	0	0	0.31535172	0	0	0	0	0.10949126	0	3.655	1.1748562	0.8103378	0.42900395	0	0	0	4.8910313	1.1288545	0	0.44571233	0	0.5289045	1.1172076	0	0	2.1896706	3.4282641	2.0098119	1.2048619	1.9709963	0.8288038	1.7978308	2.0439665	3.2923977	0	0	0.21292326	0.3880546	4.155511	2.2896159	0	0.81279624	6.5746183	0	0	0.87120545	3.9247878	1.3210208	0.15146086	0.48403972	0	1.172778	1.1741437	2.0231116	0	0	0.62721175	0	0	1.9632851	1.3216741	0.2611773	0	0	0.43926138	2.3271213	3.2646914	0	0	0	1.8108618	0	0.8179789	3.7343056	0.4247617	1.4063919	0.03269905	2.5406787	3.1549897	0.5057639	1.8853285	0	4.7029195	0	0	0	0.50989544	0	0	4.5653954	0	0	2.0689454	0.86494684	0.86552453	0.49009025	0.29785344	0	0	0	0	0.8530206	2.614804	0	2.7739394	3.8456788	0.5613914	0.75429547	0	1.628459	1.0657041	0.7750778	3.6311607	2.424732	0	0	5.892288	2.7484367	0	0	0	0.5688777	0	4.0034027	1.3514743	0	0	0.18802023	3.1989708	0.4145674	1.6079452	0	0	1.2347142	0.84178215	1.040312	0	0	1.3568454	0.46244884	0	0.7825056	0.47924322	0	0	0	0	0	1.7638509	0	1.0481542	0	0	3.9574063	0.80591184	4.1302357	0.14354768	1.842734	0	2.1400833	0.6233864	0	1.3416536	0.82573044	2.8391547	0	0.7066046	0	0	0	0.363145	0.62408626	1.1772109	0	1.4811655	3.7364013	0	0.5354825
MCF7_BREAST	1.9532144	3.003991	4.961333	0	0	0.30289727	0	0	4.8618336	2.8187003	1.0641006	0.57656693	0	1.0356827	0	4.122792	2.0884144	2.9623737	3.4913108	6.3859797	0	0	4.897181	3.8587456	3.5384192	0	0	0	2.3623292	0.085638165	4.813052	0.777425	0	5.151789	5.44168	1.4906359	0	0.16481745	2.230421	2.4516912	0	3.918518	5.957126	3.569773	0	3.4838972	1.3383185	0	0	2.6588583	2.8267336	1.9021854	0	0	1.7055883	0.7360468	5.518842	2.6791592	4.3782125	0.18521214	0.9249042	3.7962117	0	2.0952826	1.8267406	4.548211	1.774028	0.06243509	3.7472072	0	1.4520342	3.1175857	3.177052	6.094557	0	2.3181543	0.10488176	2.5807674	0	0	0	0	3.5335462	0	2.6487486	0	0	2.3859482	2.4795842	0	5.839243	0	1.9152651	2.883171	6.244377	6.2373395	3.9518197	0.019204855	4.225564	0.17070028	3.5597978	0	0	5.4126706	9.17292	0	2.397563	4.5495715	2.157293	0.37684184	0	0.6349429	0	1.6082172	0.39451134	0	0	3.9352343	3.9555545	3.0925748	8.768797	0	2.2721138	1.6116188	3.1568034	1.952168	0	2.5996194	0	0	2.1836684	0	0	0	1.2187519	0	0.2975775	3.8787189	2.8430014	0.1447442	3.6610813	0	1.0907376	1.1575075	3.238863	2.3371363	4.6438174	0	2.0007994	0	0	0	0	0	0	4.183711	7.8355665	0	0.019138325	0	7.6034713	0	5.7297525	0	0.45382679	0	3.8379574	4.9284234	0	2.3141584	5.1998854	1.0378764	2.2474446	5.879356	7.358246	0	0.6724339	0	0.94355243	3.596589	6.920699	0	3.2396798	5.647212	1.0125303	0	0.0974676	0	0.6333673	2.575504	5.5026236	4.4486246	0	0	4.644724	4.8387733	0.30798388	0.43883044	0	0	0	5.504031	4.904127	0.088225126	5.482748	4.3136115	3.076879	3.6562896	5.813386	0	0	3.2476327	3.724826	1.1924716	1.5618331	2.235286	4.123808	1.5208259	2.8602104	2.0172877	2.309984	0	0	0	0	0.44765007	1.211304	0.11767197	0	5.205424	0	3.9121976	1.0302904	4.3373165	1.9373176	3.2470794	0	0.835199	0	1.7622303	3.0470054	3.4597442	0	1.1670219	1.7585412	0	3.42906	0	3.1111383	0.10902369	2.6776228	2.229551	0	3.1835287	0	2.1404355
MDAMB134VI_BREAST	0	2.3089318	4.275375	2.4701266	0.51681876	0	0.99971986	0	1.5195363	0.36246008	1.5431231	0	0.017924547	0	5.9098344	0	3.9804516	0.1918726	3.5659177	1.2446624	0	0	3.912415	3.1413658	5.028585	2.1331296	0	3.0483994	0.24511176	3.2168736	0	1.6519	0	0	2.774074	3.4250407	0	2.0082915	2.3465514	0	0	0	4.9366198	4.071252	0.048969805	4.1657534	0.8514446	0	4.2726855	0	0	1.5483719	6.726493	0.3495161	0	0	0.9552135	0	0	7.1977205	4.811011	5.882496	0	2.8566217	0	0	0	6.762385	1.6281157	0.54565775	0	3.7001953	0.451689	1.8793385	3.2334557	0	1.0088981	1.0818391	0	0	0.047719777	4.09752	0	0	3.2068202	0	0	3.5258539	1.4328003	0	1.3808105	3.94278	0.5941464	6.996014	0.27041006	0.9624879	4.0178423	1.0498202	3.3652616	4.8862314	0	0	2.7931452	1.096285	4.067591	0.9330734	1.9522462	3.0384903	0.90465355	1.2804444	0	4.6381755	1.5874423	0.36958927	0	0	4.4338894	1.7758296	0	2.570655	0.7822892	8.425013	2.6542735	0	0	5.062975	0	0	3.1059585	3.0291038	1.4293165	0	0	0	1.5863068	0	1.8478627	3.7745495	1.6087941	5.303203	3.872064	0	2.6325872	0	2.0833194	4.20757	1.9294665	0	0	2.970155	0	0	0	0	0	0.24579245	3.4986997	3.3178928	0.15893665	3.4225101	3.6427107	0	4.1654954	1.7822737	0	0	2.076343	0	1.0817662	1.3924844	0	0	0	5.3797398	2.89783	0.9598987	0	2.9903574	0	0	0	3.188765	2.4994447	1.2434151	0	0	2.2473214	0	0	0.11748272	0.6221031	4.5502095	1.5340087	1.4580975	1.6520708	0	1.7376738	2.1921058	0	2.2220223	4.254585	1.1233685	5.7930093	0	0.14520895	0.4510517	0	0	4.3771105	0.56266654	0	1.5797216	0	1.5076556	1.5270065	5.9749002	0	2.977947	2.0203867	0	1.4863167	0	0	0	0.6719549	0	0	1.7944772	0	5.9409595	0	0	1.1981821	4.708978	3.631051	0	1.032861	0	5.559491	4.002409	0.91953385	0	0	2.0836442	1.9615072	0	0.61055243	1.5605825	3.6064618	1.9506543	1.4011205	0	0	0	7.61043	2.6345801
MDAMB157_BREAST	0.44968468	5.7939444	0	0.4036706	4.7727394	0	0.5576966	1.0000305	0.6900972	0	0	0.36226168	0	0.8071046	0	0	0	2.1527834	2.3675938	0	0	8.696185	0	1.3330438	5.898054	0	0	0.7347251	2.5963242	1.4592478	3.9648554	0.5705434	2.722878	4.721896	0.16741055	2.417087	0	3.7472823	0	0	0	6.9842496	0	0	0	1.9927899	0	0	0	0	2.2548788	0	0.31823575	0	0	0	3.032323	1.089513	2.1258864	0.7715156	5.472167	0	0	0	0.5344032	0	2.259365	0	4.0283866	3.9621403	3.56849	0	3.2702055	0	3.499574	0	0	0	0	0	5.942297	0.4166399	0	0	0	0	0	0	1.713623	4.2833924	7.8762274	1.2984757	0	0.5909212	4.4004736	0.23569661	0	0	0	3.1037273	0	4.1285586	0	1.7771082	0	0	1.9044204	5.0838313	1.3305991	4.928876	5.3082023	3.608258	0	0	0	0	6.482195	3.1944287	0	1.7359095	4.850988	3.2906413	0.29555058	1.5988545	0.85528183	1.4732513	0.6442595	0	0	3.7809353	7.769163	5.292032	1.5709281	0	1.7176749	0	0.87996274	0	0	0	0	0	2.0755568	2.8987393	1.2959309	0	0	0	0	2.7152512	1.5710012	4.626809	0.24634135	1.822644	2.3920274	1.0556241	0	0	0	0	5.5902324	0	0	0.83834624	0	0	0.29723167	0.454764	0	0	1.7107286	0	0	0.7677976	0	0	0.33283544	0	0	0	0	6.15825	2.5200438	3.972021	0	0	0	0.09690984	2.4663792	2.3852654	1.308312	3.55331	0	0	6.4646196	0	0	0	0	1.8310304	0	2.5264144	2.261995	0	0	0	4.5186515	0.4471029	0	0	0	0	4.529366	0.44101578	0.84084713	0	0	0.06290564	0	0	1.5980723	0	0	0	0	0	3.6123931	0.75466526	0	3.1686964	0.5651131	0	0	7.818795	0	0.3018955	1.0590042	0.71951014	4.352735	0	4.508844	0	0	1.5268185	0.5354161	0	0	0	0	0.8422427	2.4077282	0	0.29195964	0.22679353	3.5486574	1.7407656
MDAMB175VII_BREAST	0.23874985	0	0.02770695	0.04058659	0	2.534722	1.4083636	0.47815877	4.5978003	0	3.9171896	0	2.257053	0	3.3391397	2.2007904	2.6280885	0	2.6620533	0	0	0.29400432	0	0	0	0.8491532	1.8402698	3.9837637	0	0	0	0	0	0	5.492005	0	2.471692	0	0	3.4841015	4.2725525	0	0.96783644	0	0.4405222	0	0	0.93572164	3.9465165	2.7826958	0.013841033	0	0	0	2.897718	3.1639588	0	0	0	3.7014897	0	4.4447174	0	0	0	0.9425307	0	3.5944943	0	0.042450905	0	4.6907763	0.41759026	0	0.16568321	0	0.73566484	0.38030624	0.34725463	3.5892832	3.278521	4.9762087	0.77198255	3.8799098	0	1.1651794	0	5.758547	0	0	0	3.7771432	0	4.9282494	0	0	0.14328277	4.192261	0.44112098	2.2219448	0	0	3.242189	1.3173797	2.779182	2.3550475	0	0	0	0	0.10804711	0.6817579	1.542373	0	0	1.0694652	0.5086198	1.0487864	0.48917383	0.8714404	0	5.255317	1.038705	0	0	1.2861276	0.8720707	2.4140801	4.4852247	5.877032	0	0	0	0.11094934	0	3.6429625	0.040951554	2.704742	0.36449453	5.805632	6.105501	1.423454	0	0	0	0	0	3.9310305	0.83282983	0	0	2.8193614	0.44250184	0	2.4430108	0.9036754	0.5023773	3.5307376	1.7510241	5.1329584	0	0	0	2.5967426	5.08802	4.27127	0.4621377	0	3.2387583	0	0	0.09238136	0.33920956	0	0	0.32939577	2.4206512	1.1443667	1.9712746	1.239466	0.8850541	0.32364225	0.45016706	0	0	0	2.9132688	0	0	0	3.5157764	3.8170204	0.025198102	3.1885576	0	0.940164	0.8788127	0.03174925	2.2373164	0	1.4016914	0	0	0.9967329	3.4061909	0	0.28124914	0.7350594	0	0	4.376377	0.51147836	0	0	0	0	1.5973337	0	0.38091326	0	0	2.4164329	0.8848454	2.6466992	0.27736932	0.32042184	0	0.2582333	6.033225	0.56412244	0	0	0	0	3.4167325	0	0	0	1.8578383	0	0	3.4214928	2.3007667	0	0	0.76699483	0.22128057	6.2507105	0.23657352	4.020838	0.098377585	2.5139306	1.1044234	0.21189833	0.8825655	0.6120299
MDAMB231_BREAST	1.7599905	0	0	0.15453017	0.8444918	0	3.4874606	1.7045002	0	0.74728656	1.109415	0	1.0373933	0	0.7564837	0.30659178	0	0.22677097	0	3.836515	0.30547577	2.811224	0	1.1973157	3.4459863	3.34697	1.0054771	0	1.2501802	0	1.9989989	0.05655086	2.1514769	0	0	1.4489756	3.1768148	4.533087	0	1.8515065	0	0	0	0	3.108049	0.43042672	0	1.7576236	2.5964465	0	0	0.97933954	1.7724196	0.9972366	0	0	1.3469281	1.7425369	0.94493484	2.5727098	4.9891706	0	1.1538739	3.2683964	0	0	3.2589598	0	1.0331235	0	2.0474596	0	3.9442055	0.19616437	0	0	0.38614297	0	1.9570551	0.80703634	0	2.2037537	0	0.13146234	1.2455237	0.35800803	5.320136	0	1.1398258	0.6992527	3.1266813	4.1428647	0.7480632	0	0	2.2567441	0	0	0	5.7884254	0	6.1266446	0	0	0	0	0	0	0.47774076	1.5464251	3.552981	0.8282635	2.0630908	0.39508227	0.70790184	0	0.52955055	0	0.85538465	0	0	1.980613	0	1.8246547	2.1945415	0	3.1447046	0	0	0	6.7334247	2.225803	1.2896765	3.4142325	1.3763059	4.888014	0	0.3584968	0	0	0	0.7151989	2.561139	0	0	1.6819208	3.945608	0.71478665	0.91070104	2.0296035	1.7184914	0.7053363	3.1645012	1.839966	4.1758795	0	0	0	0	2.077035	0	3.9382534	0.041995287	3.2369623	0	0	0.20491481	0	2.1790972	0	0	0.8700663	0	2.9482985	4.0506487	2.906225	0.568899	3.2221947	0.9120221	0	0.52878857	6.42449	0	0	0.7034196	3.5340374	1.6827383	0	0	1.4951363	0	0	2.0971851	2.421384	0	0	0	0	0	2.0299182	1.315057	0	3.5994565	0	0.9100745	0.52959955	1.6167979	2.2580128	0	2.1727717	0.9978353	0	0.5578557	1.9687903	1.610275	2.2612894	0	0.6514441	0.6895763	0	0.5486408	0	2.538963	0.94100666	2.0939407	0	1.0850492	1.7722554	0.6256187	1.407928	0	1.4031701	1.4445698	0	0	0	3.417941	0	0.5845114	0	0	0	0	2.4776223	0.23044872	1.501812	0	0	0	0	0	0	4.4111795	0	2.9415107	0.82656455
MDAMB361_BREAST	1.209297	1.4263765	0	0	3.4525218	0	0	1.3752141	2.9374728	0	0	1.3471434	0	1.0981854	3.7116952	4.5115666	0	0	0	4.028043	3.4369593	1.6170853	0	0	3.0547972	0.39512166	1.320491	0	1.2245461	1.7355636	0	0	4.20365	0	0	1.5136106	0	2.0475612	0	2.6586123	1.0181111	5.2427025	0	0.46974272	0	0	0	1.1812761	1.394123	0	5.842118	0	0	0	4.6401777	0.30861628	3.1157634	0	1.3200594	0.17627633	5.8058343	1.0578053	0	0	0.10628188	0.958299	0	2.7172296	3.0549717	2.638817	1.6571946	0	2.3474247	2.2042122	1.228962	0	0	0	0.028155088	0	3.223859	0	0	0	0	0	2.4094913	0	0.034158766	0.77393794	3.0178046	4.420175	0	0.61473364	0	0.6488188	0	0	0	2.0958729	1.0252475	4.635598	0	0	0	0.7598566	0.4279949	1.2941152	0	0	1.1034305	0.7556546	0	0	0	0	5.57172	0.094738126	0.7656587	3.1613922	0	6.0772552	0	6.190176	2.4669397	1.4109068	3.7974613	2.8698554	0.011726856	0	5.662284	3.8243613	2.9186893	3.3577907	0	2.949738	0.5651685	3.5834928	1.3858045	2.314516	0	2.222649	0	2.4822688	2.3165915	0	0.2186997	0.87528086	2.3072658	0	0.07392156	4.300784	0	0	1.2447517	1.2978399	0	2.8648279	2.9704297	0	2.588322	0.28560024	0	2.0403056	0.38112417	0	0	0	1.4192142	0	0.7569073	0.19406617	0.86433107	6.120727	2.5255916	4.1431847	0	0	4.8618774	3.5652008	0	2.25735	0	0.6011938	4.7919893	0	0	0	3.118342	0	0.31405753	0	0.02989614	0	5.577407	0.75195026	1.6897361	0	0.67307967	2.8257926	0	3.6079993	1.596761	0	0.75470674	0	3.8850446	5.636637	0	0	1.3674226	1.2410454	0	0	0	0	0.37317812	0.005850732	3.2376513	0	0.46078128	0	2.5208344	0.8184742	0.31105506	0.49993223	0	0	3.7119865	0	2.0105095	3.9424706	0	1.0282949	0.09212616	0.16665077	0	1.781268	2.0261993	0	0	0	2.479443	1.4022013	0	5.1749015	0	0	0	0	0.5613655	0.41219175	4.2204733	0.06925821	1.6351007	0.016577482
MDAMB415_BREAST	3.0263448	0	2.962606	2.074482	0	0.93165815	0	0	1.6900725	1.834181	2.4367661	0	3.6401758	0	0	0	3.0820203	1.2814822	0	6.404584	0	2.3857598	0	0	0	0.9322353	0	2.6344666	0	0	0	0	0	0.21472883	3.6886163	4.8684874	1.7134523	0.49099416	0	6.2934556	0	0.59482586	3.27086	0	2.0372133	1.7338905	1.1782823	1.8602386	3.39637	0.77229834	0	1.8107584	1.4609674	2.450752	0.70409256	2.6165707	0	0	1.7726166	0.45209265	1.0095431	0	3.5343392	0	0	0	5.667146	1.8472848	0	0	0	4.5328617	0	1.106624	0	0	3.6714406	0.2561078	1.5835121	4.378399	0.8670149	4.782975	2.5721285	3.4705255	5.386198	0	1.8499153	0	0	4.486288	6.7740574	4.524127	1.0395608	3.3853374	0	0	0	1.0452454	2.203816	6.4904294	0	0.99505913	3.355141	3.4399912	0	0	0.25771087	0	0	0	0	0.09534061	0.2324351	1.1938282	0	0	0	0	1.6450222	0.38037962	0.18211764	5.23931	0.7662765	0	0	0	3.26536	1.3534371	5.100082	0	0	4.241504	0	0.38991314	0	4.2144923	0.32664657	1.8138561	0	4.0411277	4.535519	0	4.1503053	0	0	0.09114686	0	1.0877097	0	0	0	0	1.9398346	0	0.64293253	1.3129671	3.7525449	0	0	3.801024	0	1.2333277	4.772964	1.2315539	0	5.031064	1.6376162	0.36862922	3.700924	0	0.18749602	0.79102457	0.3951137	7.759467	0.3543125	4.7512293	1.5865695	1.8837099	0	2.0853686	3.0031345	0	0	0	0	5.028785	4.0086017	0.772763	0	0	0	0	2.3386874	4.079645	0	0	4.467802	0	0	0	3.3260832	0	0	2.8139777	0	2.7526064	0	0	0	0	0	2.6204185	3.5278022	0	1.6302004	0.8509844	0	0.042089745	0	0	0.58239657	0	0	3.1212807	3.4911413	2.0773435	0	2.9300697	1.3591635	0	0	0	1.3007176	3.1963224	0	0	2.182563	0	2.6780624	1.6414263	0.023684502	2.1081088	0	1.1274545	0	0	2.2346826	4.541592	0	3.5051455	0.69236934	0.7233195	2.2197485	0	5.292274	2.056041
MDAMB436_BREAST	2.6203792	0	3.877084	2.6778464	0.44864485	0	0	2.267173	0	2.788725	0	0	4.7224274	1.7965244	0	2.9134197	2.7107708	2.9256096	0	5.4089985	4.7383413	0	1.906857	3.4397697	1.4957398	0.19464263	0	0.61346734	0	4.1069803	0	3.236505	2.927809	0	0	2.1748574	0	4.6640987	1.9158441	3.2171197	0	1.842809	2.2702873	1.46492	3.0090942	2.0610852	3.3194873	4.5539293	0	0	0.092560604	3.9811904	3.1955805	3.1332922	0.13198936	1.6669626	0	2.733028	3.6958814	0	3.3919435	0	4.3553033	3.7776246	3.2895555	4.3389325	6.2428956	0	0	0	2.3074386	0	0.581946	3.975251	0	0	2.0888348	2.789188	0.5719111	0.6279129	0	0	2.0418797	0	3.3529427	2.0473757	4.174911	0	2.7103977	2.6141696	0.63901615	0	2.9785192	1.3275156	0	0	1.8531051	0	1.5347446	2.3884482	0	5.21838	0	0	0	0.25064316	0.91869324	0	1.4162529	0	0	0	0	3.0075455	1.2894151	0	0	0	3.246572	0	0	0	1.4110748	1.5517702	0.8624971	0	4.1865196	0	1.2714396	0	0	5.2210445	0	0.05261743	2.4204917	0.313225	3.8124034	0.9202994	0.6202439	0	0	0	3.3777494	0	2.9716163	4.9093313	1.8557482	0	0	1.1307178	1.5716431	0	2.017218	2.7542648	0	0	4.3131475	0	0	0	0	4.3782806	1.411847	0	0	0	0.9993868	3.2242858	2.54387	1.9257555	1.1762116	1.6851907	0.3536955	6.166849	2.8547642	3.7521112	0	1.1873027	1.7828536	0.24968278	0	0	0	0	3.7665854	5.659291	0	3.178672	0	2.4358478	0	0	3.0749328	1.0335677	0	0	1.4838777	1.480385	0	2.1315227	3.0176475	0	2.755612	2.881896	0	3.2846193	0	0.99344325	2.359784	2.3819404	0	2.7215638	0.22844644	2.5726523	3.5167506	2.5621378	0	2.9881904	0	0	2.1419806	3.3838165	3.720003	1.9826205	4.4626746	3.4303207	0	1.5460732	0	0	1.0363957	4.295945	2.3510263	2.5985186	0	0	3.9583957	3.4865787	0.7896868	3.6458242	0	0	0	3.3464112	1.9424039	1.0080988	2.2783866	0.8692601	0.6788367	0	0	0	4.9412174	0	0.5216449	1.7046194
MDAMB453_BREAST	3.0757453	3.114111	4.745728	0.876229	0	0	0	1.3425889	3.7029185	0.98029697	0	1.0693929	0	1.7765206	1.5253575	6.3625817	2.2060366	2.5318806	2.2322702	0.8841518	0.16343261	0	4.0786133	2.2012718	2.9887514	0	0	3.498802	1.9721451	4.6350994	0	1.3188839	3.0339518	0	0	3.4233384	0	3.6562183	1.3112652	0	0	4.3510294	2.8053663	5.5715127	0	4.0274305	2.5826976	1.7303759	0	0	5.1848974	1.1175388	4.8726344	0	2.7676594	0	1.4873874	2.1166673	2.686233	0	3.9796996	0	1.6141129	0.73501694	3.8629622	0.657161	0	4.5146403	0.66911554	4.8719187	4.5695667	0.5990893	0	5.532167	2.1240034	0	3.1749363	1.9173019	0	0	1.6941285	0	2.4544928	0	3.553148	0	0	0	2.6564677	0.6432272	3.115985	1.6413443	1.4150827	4.432979	0	3.5992804	3.0788386	2.0862038	2.9255342	0	2.9406698	1.8448694	0	1.0387541	1.8145711	0.14566574	1.4757068	3.7995572	0	0	0	0	0	1.9946613	0	0	5.3534794	0	3.234159	1.8879726	0	4.663318	3.3058972	3.3775582	0	2.2530134	0	4.766565	0.65661365	0	2.460915	0	0	0	2.0225585	0	5.866926	4.5511775	0.75406533	0	5.6565714	0	0	2.4457202	3.3488998	3.6049588	0.26105762	0	0	0	0.80095756	0	0	0	0	0.013108373	2.0878117	7.6163387	0	0	0.3006382	0	0	0	0.65841156	0	1.5066895	3.7504954	0	1.7294466	2.6246042	0	2.6978478	4.8048944	0.45558128	2.76216	0	0	3.098338	2.6169295	0	0	1.3804972	0.5279912	0.24151349	4.601503	0	0	0.9770276	1.4440457	0	6.2021475	0	0	3.5255363	1.6719899	3.1508188	1.1133517	0	0.39619792	1.4051342	3.641803	3.4553993	2.8555532	0	2.320987	0	4.3499455	4.6172695	0	0	4.8473234	1.3802356	0	1.1583285	0.065553725	2.0671136	3.2318554	4.9221787	0	2.2377641	3.0331864	0	0	2.1531115	2.348757	0	0	3.8701158	4.2082725	1.6621218	5.211105	0.8448958	5.1756964	4.025855	0	4.3979254	2.332924	5.3516126	1.5705186	1.2539296	0	0.59187746	4.178521	0.7452003	0.42462587	1.9824444	0	1.9419167	0	1.3151566	2.359207	0.860114	1.8394067	3.5299518	2.5016828
MDAMB468_BREAST	2.0936482	0.20642099	0	1.1344234	4.0527472	0	2.7120757	0.50956815	0	0	0	1.1764488	0.4526266	1.0080986	0	4.5328956	0	1.7254562	0	0.5340574	4.4239306	0	0.6090505	0.90525955	3.89423	3.5890765	0	0	0	1.4103699	0	1.1922185	2.7163966	1.9690714	0	2.7415624	0	3.5972006	0.05727312	0.9288516	1.6145926	0.71856356	0	1.8275332	1.4164557	2.8136039	1.3587902	2.958407	0	0	2.2625227	1.3923119	0	0	0.717483	0.028252423	1.5610421	1.3252895	1.1233587	0	2.602826	0	0.77580214	2.4043365	1.7372484	1.3920906	0.25572133	0	0.82538116	4.4213104	3.8296402	0	2.6108224	0.51983076	0.09826535	0	0	0	0.4312383	0	0.031692564	0	0	0.1809895	0.9826901	4.637432	0	0.20222199	1.540201	1.8389877	0	3.5078669	0.33567953	0	1.8368529	1.1511571	0	0	0	0	0	2.926358	0	0.5247354	0	0.40519255	0	0	0	0	4.5731826	0.71157	0	0	5.004052	0	0	2.0466046	0	3.4523978	0	0	0	3.4322805	1.5959531	0	0	0.42358893	0.91384435	0	4.4010925	0.71803856	1.1472607	0	1.0142063	0	3.440178	0	0	0	0	0	0	0	0.34828302	3.7128093	2.00465	0	2.1422431	2.0175192	1.4653766	0	2.4571896	2.3269868	1.0089287	0	0.34690595	2.2375536	0	0	0.38806945	3.0357533	0.40063632	0	1.4118215	0	0	0	0.1783123	0	0.28738153	3.124773	0	2.7283893	0	4.7374487	0	0	3.9334176	0.1153509	2.641278	5.3165817	0	0.16887963	0	5.6955748	0	0.7238718	0	1.7401481	0	3.016067	0.7352084	0	0.33492768	0	7.68935	0	0	2.3415112	0.14179498	4.665416	1.4126972	1.031555	6.8472176	0	1.2911476	0	0.66952467	1.7359796	0	1.2708551	1.2560244	2.7785258	1.5946312	1.6063137	0	1.8805734	3.455871	0.17666602	1.2410414	1.7713063	4.0029144	0.20738888	0.6980957	0	2.5325131	0	3.1946526	2.9420595	1.8232231	5.1367073	0.91947836	3.615993	0	0	4.18377	2.4545875	0	0	1.4537	0	0	1.0014126	1.7959863	5.4315515	0	0	0	0	0	0.7217983	4.547248	3.4577532	0	0.12969089
SKBR3_BREAST	0.77842	0.03556192	0.27419436	0	0.44380957	0	2.0279055	0	0.33594477	0	0	2.8902917	0	0	0	5.024996	0.03418702	0.3474802	3.5043716	0.8017498	1.8815589	3.3007026	1.3097353	0	0	0.51703876	0	0	1.5303154	3.1808395	4.1277833	0	4.9005375	0.02609396	0	1.5005505	5.0840006	4.20664	0	0	0	0.9085297	0	0	0	0.25110772	0	0.27808905	0	0	3.2977872	0	2.4739666	0.631001	0.75554127	0	0	0	0	6.7647905	0	1.3595254	0.28148496	0	0	0	0.39361548	0	0	5.4715796	0	0	0	0	3.4748795	0	0.7221905	0	0.514217	3.4956548	0.94655585	0.8605236	0.0674431	2.3658714	4.5805445	0	0	0	0	0.33159673	3.5201964	2.3404796	0	2.330406	0.06339359	0	0.7985256	1.2466582	0.38577855	0	2.7114325	0	0	0	0	0	0	1.480956	0	0.4655657	0	0	0.4453019	0	0	2.5221457	0	0.17303813	0	0.47943842	0	0.46384263	0	1.6705308	0	0.11420142	0	2.6516352	4.7359715	1.6319126	2.1386402	0	4.096522	0	0	0.36715508	2.2442558	0.9466286	1.6396449	2.751223	0.8264778	0	0	1.4868326	0	1.194814	0	0.866979	0.000292242	2.1811726	0	0.28594065	0	0	1.0451528	1.3436226	2.1572902	1.6475519	0	0	2.822495	0.1323207	0.3054074	0.4695419	0	6.060603	0	2.4355068	1.2438935	0	0	0	1.9674019	0	0.4472738	4.4483013	3.403743	3.3197687	0	0.08912325	0	4.6915197	0	0	0	4.959906	0.003575325	0.68485343	3.2831583	0	0	0	0	1.3605144	0.24221867	0	0.9257518	3.9712508	3.0354493	0	2.7569306	0	0	1.5584203	0	0.9749327	0.035992056	0	0	1.5990207	1.0094795	0.06329054	0	0	0	0.16027987	0.7466959	0	2.4598641	1.7778777	0	3.5098987	0.4714418	0	0.59748155	0	0.52285445	0	0.40461254	3.7655835	2.16156	0	0	0	1.6030641	0	5.725601	0	6.8091335	0	3.3195462	1.0589994	0.29119658	0.75654465	0	3.0564227	0	1.9644186	0.6801986	2.0673256	0	3.1110373	1.0940881	0	6.672358	0
